"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Trigg M.A.; Wilson M.D.; Bates P.D.; Horritt M.S.; Alsdorf D.E.; Forsberg B.R.; Vega M.C.","Trigg, Mark A. (27468024100); Wilson, Matthew D. (55891561500); Bates, Paul D. (56242669500); Horritt, Matthew S. (6701367594); Alsdorf, Douglas E. (57198110897); Forsberg, Bruce R. (7006401967); Vega, Maria C. (27468052300)","27468024100; 55891561500; 56242669500; 6701367594; 57198110897; 7006401967; 27468052300","Amazon flood wave hydraulics","2009","Journal of Hydrology","374","1-2","","92","105","13","143","10.1016/j.jhydrol.2009.06.004","https://www.scopus.com/inward/record.uri?eid=2-s2.0-67650493006&doi=10.1016%2fj.jhydrol.2009.06.004&partnerID=40&md5=1e0d7bf123721fa66789e946c85027f8","Article","Final","","Scopus","2-s2.0-67650493006"
"Trigg M.A.; Tshimanga R.M.","Trigg, Mark A. (27468024100); Tshimanga, Raphael M. (37029312800)","27468024100; 37029312800","Capacity Building in the Congo Basin: Rich Resources Requiring Sustainable Development","2020","One Earth","2","3","","207","210","3","12","10.1016/j.oneear.2020.02.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106942541&doi=10.1016%2fj.oneear.2020.02.008&partnerID=40&md5=478db0f4441edf1f82128500e3fd67a9","Note","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-85106942541"
"Sampson C.C.; Smith A.M.; Bates P.D.; Neal J.C.; Trigg M.A.","Sampson, Christopher C. (37361381700); Smith, Andrew M. (56410082400); Bates, Paul D. (56242669500); Neal, Jeffrey C. (16039644600); Trigg, Mark A. (27468024100)","37361381700; 56410082400; 56242669500; 16039644600; 27468024100","Perspectives on open access high resolution digital elevation models to produce global flood hazard layers","2016","Frontiers in Earth Science","3","","85","","","","62","10.3389/feart.2015.00085","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020887811&doi=10.3389%2ffeart.2015.00085&partnerID=40&md5=9644e7b8a3221c517777855e36fa1356","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85020887811"
"Trigg M.A.; Bates P.D.; Wilson M.D.; Schumann G.; Baugh C.","Trigg, Mark A. (27468024100); Bates, Paul D. (56242669500); Wilson, Matthew D. (55891561500); Schumann, Guy (16424570900); Baugh, Calum (55123450800)","27468024100; 56242669500; 55891561500; 16424570900; 55123450800","Floodplain channel morphology and networks of the middle Amazon River","2012","Water Resources Research","48","10","W10504","","","","93","10.1029/2012WR011888","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867562504&doi=10.1029%2f2012WR011888&partnerID=40&md5=810eff9b1d94a3fdba50e68fca6c511a","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-84867562504"
"Carr A.B.; Trigg M.A.; Haile A.T.; Bernhofen M.V.; Alemu A.N.; Bekele T.W.; Walsh C.L.","Carr, Andrew B. (57210206389); Trigg, Mark A. (27468024100); Haile, Alemseged Tamiru (58868850500); Bernhofen, Mark V. (57201371429); Alemu, Abel Negussie (58085436500); Bekele, Tilaye Worku (57935018200); Walsh, Claire L. (7401952506)","57210206389; 27468024100; 58868850500; 57201371429; 58085436500; 57935018200; 7401952506","Using global datasets to estimate flood exposure at the city scale: an evaluation in Addis Ababa","2024","Frontiers in Environmental Science","12","","1330295","","","","4","10.3389/fenvs.2024.1330295","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85185973554&doi=10.3389%2ffenvs.2024.1330295&partnerID=40&md5=7ec16efaa94e688956be842229e83754","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85185973554"
"Yamazaki D.; Trigg M.A.","Yamazaki, Dai (35231763100); Trigg, Mark A. (27468024100)","35231763100; 27468024100","Hydrology: The dynamics of Earth's surface water","2016","Nature","540","7633","","348","349","1","44","10.1038/nature21100","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016141789&doi=10.1038%2fnature21100&partnerID=40&md5=f889cc3bac5361948d8b2ff07285d645","Note","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-85016141789"
"Carr A.B.; Trigg M.A.; Tshimanga R.M.; Borman D.J.; Smith M.W.","Carr, Andrew B. (57210206389); Trigg, Mark A. (27468024100); Tshimanga, Raphael M. (37029312800); Borman, Duncan J. (6507564744); Smith, Mark W. (55698400500)","57210206389; 27468024100; 37029312800; 6507564744; 55698400500","Greater Water Surface Variability Revealed by New Congo River Field Data: Implications for Satellite Altimetry Measurements of Large Rivers","2019","Geophysical Research Letters","46","14","","8093","8101","8","24","10.1029/2019GL083720","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069916388&doi=10.1029%2f2019GL083720&partnerID=40&md5=97819f9c9dee709a19899489749ed79c","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85069916388"
"Bernhofen M.V.; Whyman C.; Trigg M.A.; Sleigh P.A.; Smith A.M.; Sampson C.C.; Yamazaki D.; Ward P.J.; Rudari R.; Pappenberger F.; Dottori F.; Salamon P.; Winsemius H.C.","Bernhofen, Mark V. (57201371429); Whyman, Charlie (57204496509); Trigg, Mark A (27468024100); Sleigh, P Andrew (57266098300); Smith, Andrew M. (56410082400); Sampson, Christopher C. (37361381700); Yamazaki, Dai (35231763100); Ward, Philip J. (55939005100); Rudari, Roberto (6507764404); Pappenberger, Florian (12242898700); Dottori, Francesco (26039063600); Salamon, Peter (57197924232); Winsemius, Hessel C. (15128343400)","57201371429; 57204496509; 27468024100; 57266098300; 56410082400; 37361381700; 35231763100; 55939005100; 6507764404; 12242898700; 26039063600; 57197924232; 15128343400","A first collective validation of global fluvial flood models for major floods in Nigeria and Mozambique","2018","Environmental Research Letters","13","10","104007","","","","70","10.1088/1748-9326/aae014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055783483&doi=10.1088%2f1748-9326%2faae014&partnerID=40&md5=c2d2c1735b790bdcd3f1d7bbe66441b8","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85055783483"
"Hall A.C.; Schumann G.J.-P.; Bamber J.L.; Bates P.D.; Trigg M.A.","Hall, Amanda C. (36774660600); Schumann, Guy J.-P. (16424570900); Bamber, Jonathan L. (7005776035); Bates, Paul D. (56242669500); Trigg, Mark A. (27468024100)","36774660600; 16424570900; 7005776035; 56242669500; 27468024100","Geodetic corrections to Amazon River water level gauges using ICESat altimetry","2012","Water Resources Research","48","6","W06602","","","","55","10.1029/2011WR010895","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862180572&doi=10.1029%2f2011WR010895&partnerID=40&md5=d64d26bd5a97a16f9fd4e6e2364ec396","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-84862180572"
"Mroz E.J.; Smith M.W.; Willis T.D.M.; Trigg M.A.; Malawo H.; Chalo C.; Sinkombo M.; Thomas C.J.","Mroz, E.J. (57473395900); Smith, M.W. (55698400500); Willis, T.D.M. (57189181514); Trigg, M.A. (27468024100); Malawo, H. (57989799700); Chalo, C. (57988988300); Sinkombo, M. (57988846100); Thomas, C.J. (7404413547)","57473395900; 55698400500; 57189181514; 27468024100; 57989799700; 57988988300; 57988846100; 7404413547","Climate Change Impacts on Flood Pulse Characteristics in the Barotse Floodplain, Zambia","2025","Earth's Future","13","3","e2024EF005471","","","","0","10.1029/2024EF005471","https://www.scopus.com/inward/record.uri?eid=2-s2.0-86000218421&doi=10.1029%2f2024EF005471&partnerID=40&md5=d1168ce01de12f07510bf963c0e9b09e","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-86000218421"
"Carr A.B.; Trigg M.A.; Tshimanga R.M.; Smith M.W.; Borman D.J.; Bates P.D.","Carr, Andrew B. (57210206389); Trigg, Mark A. (27468024100); Tshimanga, Raphael M. (37029312800); Smith, Mark W. (55698400500); Borman, Duncan J. (6507564744); Bates, Paul D. (56242669500)","57210206389; 27468024100; 37029312800; 55698400500; 6507564744; 56242669500","Estimation of Bathymetry for Modeling Multi-thread Channel Hydraulics: Application to the Congo River Middle Reach","2022","Congo Basin Hydrology, Climate, and Biogeochemistry: A Foundation for the Future","","","","275","293","18","2","10.1002/9781119657002.ch15","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147973934&doi=10.1002%2f9781119657002.ch15&partnerID=40&md5=7195cac31e10bb0f327742ce11485697","Book chapter","Final","","Scopus","2-s2.0-85147973934"
"Mason D.C.; Trigg M.; Garcia-Pintado J.; Cloke H.L.; Neal J.C.; Bates P.D.","Mason, David C. (7401469110); Trigg, Mark (27468024100); Garcia-Pintado, Javier (15768742100); Cloke, Hannah L. (12141734400); Neal, Jeffrey C. (16039644600); Bates, Paul D. (56242669500)","7401469110; 27468024100; 15768742100; 12141734400; 16039644600; 56242669500","Improving the TanDEM-X Digital Elevation Model for flood modelling using flood extents from Synthetic Aperture Radar images","2016","Remote Sensing of Environment","173","","","15","28","13","56","10.1016/j.rse.2015.11.018","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84947715439&doi=10.1016%2fj.rse.2015.11.018&partnerID=40&md5=8311d5a6f5cb0db5975401efeef5a8ac","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-84947715439"
"Mushi C.A.; Ndomba P.M.; Tshimanga R.M.; Trigg M.A.; Neal J.; Bola G.B.; Kabuya P.M.; Carr A.B.; Beya J.T.; Bates P.D.; Mtalo F.","Mushi, Catherine A. (57207449470); Ndomba, Preksedis M. (24477900300); Tshimanga, Raphael M. (37029312800); Trigg, Mark A. (27468024100); Neal, Jeffrey (16039644600); Bola, Gode B. (57773079800); Kabuya, Pierre Mulamba (57189274566); Carr, Andrew B. (57210206389); Beya, Jules T. (57230714600); Bates, Paul D. (56242669500); Mtalo, Felix (24491912000)","57207449470; 24477900300; 37029312800; 27468024100; 16039644600; 57773079800; 57189274566; 57210206389; 57230714600; 56242669500; 24491912000","Site Selection, Design, and Implementation of a Sediment Sampling Program on the Kasai River, a Major Tributary of the Congo River","2022","Congo Basin Hydrology, Climate, and Biogeochemistry: A Foundation for the Future","","","","427","446","19","2","10.1002/9781119657002.ch22","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147899283&doi=10.1002%2f9781119657002.ch22&partnerID=40&md5=6ec9d6e3cfea8ccceb47afccd37d1d8f","Book chapter","Final","","Scopus","2-s2.0-85147899283"
"Singh A.; Dawson D.; Trigg M.; Wright N.","Singh, Amrie (57222429371); Dawson, David (50761044700); Trigg, Mark (27468024100); Wright, Nigel (7201532106)","57222429371; 50761044700; 27468024100; 7201532106","A review of modelling methodologies for flood source area (FSA) identification","2021","Natural Hazards","107","2","","1047","1068","21","19","10.1007/s11069-021-04672-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102678466&doi=10.1007%2fs11069-021-04672-2&partnerID=40&md5=b723c0c6bda4f843088971c831e709d3","Review","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85102678466"
"Smith M.W.; Willis T.; Alfieri L.; James W.H.M.; Trigg M.A.; Yamazaki D.; Hardy A.J.; Bisselink B.; De Roo A.; Macklin M.G.; Thomas C.J.","Smith, M.W. (55698400500); Willis, T. (57189181514); Alfieri, L. (57220409827); James, W.H.M. (56535914200); Trigg, M.A. (27468024100); Yamazaki, D. (35231763100); Hardy, A.J. (51863973800); Bisselink, B. (25928228900); De Roo, A. (7006802109); Macklin, M.G. (7006956917); Thomas, C.J. (7404413547)","55698400500; 57189181514; 57220409827; 56535914200; 27468024100; 35231763100; 51863973800; 25928228900; 7006802109; 7006956917; 7404413547","Incorporating hydrology into climate suitability models changes projections of malaria transmission in Africa","2020","Nature Communications","11","1","4353","","","","21","10.1038/s41467-020-18239-5","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089987273&doi=10.1038%2fs41467-020-18239-5&partnerID=40&md5=6ddb98b301a5213ecb6b3c8a118d7389","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85089987273"
"Kechnit D.; Tshimanga R.M.; Ammari A.; Trigg M.A.","Kechnit, Djamel (59240632600); Tshimanga, Raphael M. (37029312800); Ammari, Abdelhadi (26639125400); Trigg, Mark A. (27468024100)","59240632600; 37029312800; 26639125400; 27468024100","Assessing uncertainties of a remote sensing-based discharge reflectance model for applications to large rivers of the Congo Basin","2024","Hydrological Sciences Journal","69","11","","1436","1448","12","2","10.1080/02626667.2024.2378486","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85200034290&doi=10.1080%2f02626667.2024.2378486&partnerID=40&md5=790a8025c18fe25b1fc203dfc78bfa94","Article","Final","","Scopus","2-s2.0-85200034290"
"Senior J.G.; Trigg M.A.; Willis T.","Senior, Jake G. (57710321500); Trigg, Mark A. (27468024100); Willis, Thomas (57189181514)","57710321500; 27468024100; 57189181514","Physical representation of hillslope leaky barriers in 2D hydraulic models: A case study from the Calder Valley","2022","Journal of Flood Risk Management","15","3","e12821","","","","8","10.1111/jfr3.12821","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130703408&doi=10.1111%2fjfr3.12821&partnerID=40&md5=3a9d601ee7d5bcd72d80de7a5189adbe","Review","Final","","Scopus","2-s2.0-85130703408"
"Bola G.B.; Tshimanga R.M.; Neal J.; Hawker L.; Trigg M.A.; Mwamba L.; Bates P.D.","Bola, Gode B. (57773079800); Tshimanga, Raphael M. (37029312800); Neal, Jeffrey (16039644600); Hawker, Laurence (57204282292); Trigg, Mark A. (27468024100); Mwamba, Lukanda (58101023500); Bates, Paul D. (56242669500)","57773079800; 37029312800; 16039644600; 57204282292; 27468024100; 58101023500; 56242669500","Multi-Return Periods, Flood Hazards, and Risk Assessment in the Congo River Basin","2022","Congo Basin Hydrology, Climate, and Biogeochemistry: A Foundation for the Future","","","","519","540","21","3","10.1002/9781119657002.ch27","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133711946&doi=10.1002%2f9781119657002.ch27&partnerID=40&md5=901f59389240e8b93b7dc4559d3d4740","Book chapter","Final","","Scopus","2-s2.0-85133711946"
"Bernhofen M.V.; Trigg M.A.; Sleigh P.A.; Sampson C.C.; Smith A.M.","Bernhofen, Mark V. (57201371429); Trigg, Mark A. (27468024100); Sleigh, P. Andrew (57266098300); Sampson, Christopher C. (37361381700); Smith, Andrew M. (56410082400)","57201371429; 27468024100; 57266098300; 37361381700; 56410082400","Global flood exposure from different sized rivers","2021","Natural Hazards and Earth System Sciences","21","9","","2829","2847","18","22","10.5194/nhess-21-2829-2021","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115319032&doi=10.5194%2fnhess-21-2829-2021&partnerID=40&md5=dededc32b954b8469f707af4da17cdf4","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85115319032"
"Durand M.; Rodríguez E.; Alsdorf D.E.; Trigg M.","Durand, Michael (56489758400); Rodríguez, Ernesto (7401952672); Alsdorf, Douglas E. (57198110897); Trigg, Mark (27468024100)","56489758400; 7401952672; 57198110897; 27468024100","Estimating River Depth From Remote Sensing Swath Interferometry Measurements of River Height, Slope, and Width","2010","IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing","3","1","","20","31","11","101","10.1109/JSTARS.2009.2033453","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77649154741&doi=10.1109%2fJSTARS.2009.2033453&partnerID=40&md5=495e70760932f92056949f27503fcf01","Article","Final","","Scopus","2-s2.0-77649154741"
"Hawker L.; Trigg M.A.; Kruczkiewicz A.; Bernhofen M.; Katsi L.; Paterson R.; Speight L.; Van Den Hoek J.; Balfour N.","Hawker, Laurence (57204282292); Trigg, Mark A (27468024100); Kruczkiewicz, Andrew (57192210916); Bernhofen, Mark (57201371429); Katsi, Luckson (21739571200); Paterson, Ruby (59665100600); Speight, Linda (25622723800); Van Den Hoek, Jamon (55390255600); Balfour, Nancy (56915863300)","57204282292; 27468024100; 57192210916; 57201371429; 21739571200; 59665100600; 25622723800; 55390255600; 56915863300","Data, guidelines and ethics for managing flood risk when people are already forcibly displaced","2025","Environmental Research Letters ","20","1","011001","","","","0","10.1088/1748-9326/ad9e06","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85219539437&doi=10.1088%2f1748-9326%2fad9e06&partnerID=40&md5=9882e8e09fd7898b3d5540ac3497fb91","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85219539437"
"Masafu C.; Williams R.; Shi X.; Yuan Q.; Trigg M.","Masafu, Christopher (57191829312); Williams, Richard (57198060439); Shi, Xiaogang (56535686600); Yuan, Qiangqiang (36635300800); Trigg, Mark (27468024100)","57191829312; 57198060439; 56535686600; 36635300800; 27468024100","Unpiloted Aerial Vehicle (UAV) image velocimetry for validation of two-dimensional hydraulic model simulations","2022","Journal of Hydrology","612","","128217","","","","12","10.1016/j.jhydrol.2022.128217","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85135117364&doi=10.1016%2fj.jhydrol.2022.128217&partnerID=40&md5=40ac301b03eb95a1dffa0c14ecc276a5","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85135117364"
"Ryan C.; Trigg M.A.; Adarsh S.","Ryan, Ciarán (57218264338); Trigg, Mark A. (27468024100); Adarsh, S. (36342342500)","57218264338; 27468024100; 36342342500","An investigation into the impact of reservoir management Kerala floods 2018: A case study of the Kakki reservoir","2020","IOP Conference Series: Earth and Environmental Science","491","1","012005","","","","6","10.1088/1755-1315/491/1/012005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088524764&doi=10.1088%2f1755-1315%2f491%2f1%2f012005&partnerID=40&md5=e7690c4e635e144a24fdcf9c442a4cc2","Conference paper","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85088524764"
"Wu H.; Trigg M.A.; Murphy W.; Fuentes R.; Martino S.; Esposito C.; Marmoni G.M.; Scarascia Mugnozza G.","Wu, Hang (57200599176); Trigg, Mark A. (27468024100); Murphy, William (55729913700); Fuentes, Raul (35188883400); Martino, Salvatore (7007143426); Esposito, Carlo (57416666200); Marmoni, Gian Marco (56676244100); Scarascia Mugnozza, Gabriele (57313430400)","57200599176; 27468024100; 55729913700; 35188883400; 7007143426; 57416666200; 56676244100; 57313430400","A global-scale applicable framework of landslide dam formation susceptibility","2024","Landslides","21","10","","2399","2416","17","0","10.1007/s10346-024-02306-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85198372498&doi=10.1007%2fs10346-024-02306-9&partnerID=40&md5=0fcbc61827da72e2cb474f94d052cd97","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85198372498"
"Trigg M.A.; Cook P.G.; Brunner P.","Trigg, Mark A. (27468024100); Cook, Peter G. (7402055909); Brunner, Philip (7102005081)","27468024100; 7402055909; 7102005081","Groundwater fluxes in a shallow seasonal wetland pond: The effect of bathymetric uncertainty on predicted water and solute balances","2014","Journal of Hydrology","517","","","901","912","11","19","10.1016/j.jhydrol.2014.06.020","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904863368&doi=10.1016%2fj.jhydrol.2014.06.020&partnerID=40&md5=2b988b7950e6ca03c519341fecb8c487","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84904863368"
"Bates P.D.; Neal J.; Sampson C.; Smith A.; Trigg M.","Bates, Paul D. (56242669500); Neal, Jeff (16039644600); Sampson, Chris (37361381700); Smith, Andy (56410082400); Trigg, Mark (27468024100)","56242669500; 16039644600; 37361381700; 56410082400; 27468024100","Progress Toward Hyperresolution Models of Global Flood Hazard","2018","Risk Modeling for Hazards and Disasters","","","","211","232","21","22","10.1016/B978-0-12-804071-3.00009-4","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054122845&doi=10.1016%2fB978-0-12-804071-3.00009-4&partnerID=40&md5=00a5f40e42f1b35394f938c86c48e942","Book chapter","Final","","Scopus","2-s2.0-85054122845"
"Yamazaki D.; Trigg M.A.; Ikeshima D.","Yamazaki, Dai (35231763100); Trigg, Mark A. (27468024100); Ikeshima, Daiki (56986683500)","35231763100; 27468024100; 56986683500","Development of a global ~90m water body map using multi-temporal Landsat images","2015","Remote Sensing of Environment","171","","","337","351","14","277","10.1016/j.rse.2015.10.014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84948767939&doi=10.1016%2fj.rse.2015.10.014&partnerID=40&md5=8362ce6e9cb764570b42af131a7651ab","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84948767939"
"Neal J.C.; Odoni N.A.; Trigg M.A.; Freer J.E.; Garcia-Pintado J.; Mason D.C.; Wood M.; Bates P.D.","Neal, Jeffrey C. (16039644600); Odoni, Nicholas A. (35766680400); Trigg, Mark A. (27468024100); Freer, Jim E. (7005673386); Garcia-Pintado, Javier (15768742100); Mason, David C. (7401469110); Wood, Melissa (57075609000); Bates, Paul D. (56242669500)","16039644600; 35766680400; 27468024100; 7005673386; 15768742100; 7401469110; 57075609000; 56242669500","Efficient incorporation of channel cross-section geometry uncertainty into regional and global scale flood inundation models","2015","Journal of Hydrology","529","","","169","183","14","77","10.1016/j.jhydrol.2015.07.026","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955513905&doi=10.1016%2fj.jhydrol.2015.07.026&partnerID=40&md5=1f38a4a28f5f1a93c28056da5f77cbf8","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-84955513905"
"Masafu C.K.; Trigg M.A.; Carter R.; Howden N.J.K.","Masafu, Christopher K. (57191829312); Trigg, Mark A. (27468024100); Carter, Richard (7402936010); Howden, Nicholas J.K. (6602209061)","57191829312; 27468024100; 7402936010; 6602209061","Water availability and agricultural demand: An assessment framework using global datasets in a data scarce catchment, Rokel-Seli River, Sierra Leone","2016","Journal of Hydrology: Regional Studies","8","","","222","234","12","14","10.1016/j.ejrh.2016.10.001","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994032262&doi=10.1016%2fj.ejrh.2016.10.001&partnerID=40&md5=b24fabfb144906c9c378107ddf699043","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84994032262"
"Papa F.; Crétaux J.-F.; Grippa M.; Robert E.; Trigg M.; Tshimanga R.M.; Kitambo B.; Paris A.; Carr A.; Fleischmann A.S.; de Fleury M.; Gbetkom P.G.; Calmettes B.; Calmant S.","Papa, Fabrice (15119906600); Crétaux, Jean-François (6603121976); Grippa, Manuela (6603490041); Robert, Elodie (57090029100); Trigg, Mark (27468024100); Tshimanga, Raphael M. (37029312800); Kitambo, Benjamin (57581239800); Paris, Adrien (57189460570); Carr, Andrew (57210206389); Fleischmann, Ayan Santos (56990809200); de Fleury, Mathilde (57581149100); Gbetkom, Paul Gerard (57214233291); Calmettes, Beatriz (26633459200); Calmant, Stephane (6603882400)","15119906600; 6603121976; 6603490041; 57090029100; 27468024100; 37029312800; 57581239800; 57189460570; 57210206389; 56990809200; 57581149100; 57214233291; 26633459200; 6603882400","Water Resources in Africa under Global Change: Monitoring Surface Waters from Space","2023","Surveys in Geophysics","44","1","","43","93","50","87","10.1007/s10712-022-09700-9","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128451333&doi=10.1007%2fs10712-022-09700-9&partnerID=40&md5=211c9cadcc0e3e93b40d38b37da63f1d","Review","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85128451333"
"Alazmi H.J.; Mitchell G.; Trigg M.A.","Alazmi, Hamad J. (58701770600); Mitchell, Gordon (57208588964); Trigg, Mark A. (27468024100)","58701770600; 57208588964; 27468024100","Kuwait household water demand in 2050: Spatial microsimulation and impact appraisal","2024","Water and Environment Journal","38","1","","139","152","13","2","10.1111/wej.12906","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85177232835&doi=10.1111%2fwej.12906&partnerID=40&md5=9c54202ad8dffa3e0efb39ea18f92394","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85177232835"
"Papa F.; Crétaux J.-F.; Grippa M.; Robert E.; Trigg M.; Tshimanga R.M.; Kitambo B.; Paris A.; Carr A.; Fleischmann A.S.; de Fleury M.; Gbetkom P.G.; Calmettes B.; Calmant S.","Papa, Fabrice (15119906600); Crétaux, Jean-François (6603121976); Grippa, Manuela (6603490041); Robert, Elodie (57090029100); Trigg, Mark (27468024100); Tshimanga, Raphael M. (37029312800); Kitambo, Benjamin (57581239800); Paris, Adrien (57189460570); Carr, Andrew (57210206389); Fleischmann, Ayan Santos (56990809200); de Fleury, Mathilde (57581149100); Gbetkom, Paul Gerard (57214233291); Calmettes, Beatriz (26633459200); Calmant, Stephane (6603882400)","15119906600; 6603121976; 6603490041; 57090029100; 27468024100; 37029312800; 57581239800; 57189460570; 57210206389; 56990809200; 57581149100; 57214233291; 26633459200; 6603882400","Correction to: Water Resources in Africa under Global Change: Monitoring Surface Waters from Space (Surveys in Geophysics, (2023), 44, 1, (43-93), 10.1007/s10712-022-09700-9)","2023","Surveys in Geophysics","44","1","","95","96","1","1","10.1007/s10712-022-09729-w","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85134310317&doi=10.1007%2fs10712-022-09729-w&partnerID=40&md5=351c83a83aea41f4b1f35306607b9a29","Erratum","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85134310317"
"Trigg M.A.; Tshimanga R.M.; Ndomba P.M.; Mtalo F.; Hughes D.A.; Mushi C.A.; Bola G.B.; Kabuya P.M.; Carr A.B.; Bernhofen M.; Neal J.; Beya J.T.; Ngandu F.K.; Bates P.D.","Trigg, Mark A. (27468024100); Tshimanga, Raphael M. (37029312800); Ndomba, Preksedis M. (24477900300); Mtalo, Felix (24491912000); Hughes, Denis A. (7403464327); Mushi, Catherine A. (57207449470); Bola, Gode B. (57773079800); Kabuya, Pierre Mulamba (57189274566); Carr, Andrew B. (57210206389); Bernhofen, Mark (57201371429); Neal, Jeffrey (16039644600); Beya, Jules T. (57230714600); Ngandu, Felly K. (58101552200); Bates, Paul D. (56242669500)","27468024100; 37029312800; 24477900300; 24491912000; 7403464327; 57207449470; 57773079800; 57189274566; 57210206389; 57201371429; 16039644600; 57230714600; 58101552200; 56242669500","Putting River Users at the Heart of Hydraulics and Morphology Research in the Congo Basin","2022","Congo Basin Hydrology, Climate, and Biogeochemistry: A Foundation for the Future","","","","541","554","13","5","10.1002/9781119657002.ch28","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85133661556&doi=10.1002%2f9781119657002.ch28&partnerID=40&md5=4bb693b0b2fa893add871a49723c0890","Book chapter","Final","","Scopus","2-s2.0-85133661556"
"Baugh C.A.; Bates P.D.; Schumann G.; Trigg M.A.","Baugh, Calum A. (55123450800); Bates, Paul D. (56242669500); Schumann, Guy (16424570900); Trigg, Mark A. (27468024100)","55123450800; 56242669500; 16424570900; 27468024100","SRTM vegetation removal and hydrodynamic modeling accuracy","2013","Water Resources Research","49","9","","5276","5289","13","117","10.1002/wrcr.20412","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883293132&doi=10.1002%2fwrcr.20412&partnerID=40&md5=2f2af8e6c5f377114c06e79108365828","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-84883293132"
