"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Nguyen-Van-Tam J.S.; Killingley B.; Enstone J.; Hewitt M.; Pantelic J.; Grantham M.L.; De Mesquita P.J.B.; Lambkin-Williams R.; Gilbert A.; Mann A.; Forni J.; Noakes C.J.; Levine M.Z.; Berman L.; Lindstrom S.; Cauchemez S.; Bischoff W.; Tellier R.; Milton D.K.","Nguyen-Van-Tam, Jonathan S. (7003371567); Killingley, Ben (57203354903); Enstone, Joanne (16165513400); Hewitt, Michael (57195511652); Pantelic, Jovan (35272981200); Grantham, Michael L. (6701487938); De Mesquita, P. Jacob Bueno (57203126396); Lambkin-Williams, Robert (16319150700); Gilbert, Anthony (56266266000); Mann, Alexander (7201626336); Forni, John (57218228655); Noakes, Catherine J. (6603481396); Levine, Min Z. (7404035140); Berman, LaShondra (15836473100); Lindstrom, Stephen (35582139100); Cauchemez, Simon (11940936200); Bischoff, Werner (7005873468); Tellier, Raymond (7004847486); Milton, Donald K. (35434286800)","7003371567; 57203354903; 16165513400; 57195511652; 35272981200; 6701487938; 57203126396; 16319150700; 56266266000; 7201626336; 57218228655; 6603481396; 7404035140; 15836473100; 35582139100; 11940936200; 7005873468; 7004847486; 35434286800","Minimal transmission in an influenza A (H3N2) human challenge-transmission model within a controlled exposure environment","2020","PLoS Pathogens","16","7","e1008704","","","","27","10.1371/journal.ppat.1008704","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088387410&doi=10.1371%2fjournal.ppat.1008704&partnerID=40&md5=ebb08a2d5e58ac61affcd7ce345de78a","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85088387410"
"Wilson A.M.; Jones R.M.; Lugo Lerma V.; Abney S.E.; King M.-F.; Weir M.H.; Sexton J.D.; Noakes C.J.; Reynolds K.A.","Wilson, Amanda M. (57195611222); Jones, Rachael M. (57203251119); Lugo Lerma, Veronica (57224570829); Abney, Sarah E. (57218163619); King, Marco-Felipe (55383157200); Weir, Mark H. (22137121000); Sexton, Jonathan D. (35772961600); Noakes, Catherine J. (6603481396); Reynolds, Kelly A. (7201538123)","57195611222; 57203251119; 57224570829; 57218163619; 55383157200; 22137121000; 35772961600; 6603481396; 7201538123","Respirators, face masks, and their risk reductions via multiple transmission routes for first responders within an ambulance","2021","Journal of Occupational and Environmental Hygiene","18","7","","345","360","15","7","10.1080/15459624.2021.1926468","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107923117&doi=10.1080%2f15459624.2021.1926468&partnerID=40&md5=2e9a54ddc77ef3f9a7b15e46cf67d1c3","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85107923117"
"Foat T.G.; Higgins B.; Abbs C.; Maishman T.; Coldrick S.; Kelsey A.; Ivings M.J.; Parker S.T.; Noakes C.J.","Foat, Timothy G. (23481879300); Higgins, Benjamin (57984483000); Abbs, Charlotte (57984838200); Maishman, Thomas (57222379268); Coldrick, Simon (6602873387); Kelsey, Adrian (8599791600); Ivings, Matthew J. (9246777800); Parker, Simon T. (26531794000); Noakes, Catherine J. (6603481396)","23481879300; 57984483000; 57984838200; 57222379268; 6602873387; 8599791600; 9246777800; 26531794000; 6603481396","Modeling the effect of temperature and relative humidity on exposure to SARS-CoV-2 in a mechanically ventilated room","2022","Indoor Air","32","11","e13146","","","","10","10.1111/ina.13146","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142827972&doi=10.1111%2fina.13146&partnerID=40&md5=3a7144f2396add612c55e8c25fdac55d","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85142827972"
"Salman N.; Khan A.; Kemp A.H.; Noakes C.J.","Salman, N. (58133403800); Khan, A. (55800396100); Kemp, A.H. (55567457800); Noakes, C.J. (6603481396)","58133403800; 55800396100; 55567457800; 6603481396","Indoor Temperature Forecast based on the Lattice Boltzmann method and Data Assimilation","2022","Building and Environment","210","","108654","","","","10","10.1016/j.buildenv.2021.108654","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85123253911&doi=10.1016%2fj.buildenv.2021.108654&partnerID=40&md5=7832c68e6dc2b24ac19c487704feb809","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85123253911"
"Hiwar W.; Adamson C.S.; Brenner D.J.; Fletcher L.A.; King M.-F.; McQuaid J.B.; Tidswell E.; Noakes C.J.; Wood K.; Eadie E.","Hiwar, Waseem (57217068581); Adamson, Catherine S (7003675242); Brenner, David J (57203030832); Fletcher, Louise A (7101843418); King, Marco-Felipe (55383157200); McQuaid, James B. (7006252685); Tidswell, Emma (57209714708); Noakes, Catherine J (6603481396); Wood, Kenneth (36124231600); Eadie, Ewan (23004042800)","57217068581; 7003675242; 57203030832; 7101843418; 55383157200; 7006252685; 57209714708; 6603481396; 36124231600; 23004042800","Experimental analysis to quantify inactivation of microorganisms by Far-UVC irradiation in indoor environments.","2025","Building and Environment","274","","112734","","","","0","10.1016/j.buildenv.2025.112734","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85218358046&doi=10.1016%2fj.buildenv.2025.112734&partnerID=40&md5=ea9520a36c8514a26fd044e85376193b","Article","Final","","Scopus","2-s2.0-85218358046"
"Morawska L.; Tang J.W.; Bahnfleth W.; Bluyssen P.M.; Boerstra A.; Buonanno G.; Cao J.; Dancer S.; Floto A.; Franchimon F.; Haworth C.; Hogeling J.; Isaxon C.; Jimenez J.L.; Kurnitski J.; Li Y.; Loomans M.; Marks G.; Marr L.C.; Mazzarella L.; Melikov A.K.; Miller S.; Milton D.K.; Nazaroff W.; Nielsen P.V.; Noakes C.; Peccia J.; Querol X.; Sekhar C.; Seppänen O.; Tanabe S.-I.; Tellier R.; Tham K.W.; Wargocki P.; Wierzbicka A.; Yao M.","Morawska, Lidia (7004773965); Tang, Julian W. (10341387300); Bahnfleth, William (7004444149); Bluyssen, Philomena M. (6507274241); Boerstra, Atze (35766486200); Buonanno, Giorgio (7006985475); Cao, Junji (7403354324); Dancer, Stephanie (7003919753); Floto, Andres (6603520150); Franchimon, Francesco (24080354100); Haworth, Charles (7005598480); Hogeling, Jaap (55009480900); Isaxon, Christina (25936337400); Jimenez, Jose L. (57203776263); Kurnitski, Jarek (55940296200); Li, Yuguo (57204521929); Loomans, Marcel (6603078719); Marks, Guy (7202971580); Marr, Linsey C. (13308311400); Mazzarella, Livio (7007064923); Melikov, Arsen Krikor (7003537126); Miller, Shelly (7406286894); Milton, Donald K. (35434286800); Nazaroff, William (7006235747); Nielsen, Peter V. (24773772900); Noakes, Catherine (6603481396); Peccia, Jordan (6603601344); Querol, Xavier (7004532767); Sekhar, Chandra (57862297800); Seppänen, Olli (7004826231); Tanabe, Shin-ichi (55710820000); Tellier, Raymond (7004847486); Tham, Kwok Wai (57210221751); Wargocki, Pawel (6602149538); Wierzbicka, Aneta (7004090929); Yao, Maosheng (8622183900)","7004773965; 10341387300; 7004444149; 6507274241; 35766486200; 7006985475; 7403354324; 7003919753; 6603520150; 24080354100; 7005598480; 55009480900; 25936337400; 57203776263; 55940296200; 57204521929; 6603078719; 7202971580; 13308311400; 7007064923; 7003537126; 7406286894; 35434286800; 7006235747; 24773772900; 6603481396; 6603601344; 7004532767; 57862297800; 7004826231; 55710820000; 7004847486; 57210221751; 6602149538; 7004090929; 8622183900","How can airborne transmission of COVID-19 indoors be minimised?","2020","Environment International","142","","105832","","","","992","10.1016/j.envint.2020.105832","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085951235&doi=10.1016%2fj.envint.2020.105832&partnerID=40&md5=6f558f3493d69ef5a0a91b10910b0c7f","Letter","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85085951235"
"Li Y.; Tang J.; Noakes C.; Hodgson M.J.","Li, Yuguo (57204521929); Tang, Julian (10341387300); Noakes, Catherine (6603481396); Hodgson, Michael J. (8127949300)","57204521929; 10341387300; 6603481396; 8127949300","Engineering control of respiratory infection and low-energy design of healthcare facilities","2015","Science and Technology for the Built Environment","21","1","","25","34","9","24","10.1080/10789669.2014.965557","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940366912&doi=10.1080%2f10789669.2014.965557&partnerID=40&md5=fa8d2c5ac3b825558341d824942298cb","Article","Final","","Scopus","2-s2.0-84940366912"
"King M.-F.; Noakes C.J.; Sleigh P.A.; Camargo-Valero M.A.","King, M.-F. (55383157200); Noakes, C.J. (6603481396); Sleigh, P.A. (57266098300); Camargo-Valero, M.A. (16642000800)","55383157200; 6603481396; 57266098300; 16642000800","Bioaerosol deposition in single and two-bed hospital rooms: A numerical and experimental study","2013","Building and Environment","59","","","436","447","11","95","10.1016/j.buildenv.2012.09.011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870423924&doi=10.1016%2fj.buildenv.2012.09.011&partnerID=40&md5=33f2cd5a1950042a4815f90922af9a46","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84870423924"
"King M.-F.; Noakes C.J.; Andrew Sleigh P.","King, Marco-Felipe (55383157200); Noakes, Catherine J. (6603481396); Andrew Sleigh, P. (57266098300)","55383157200; 6603481396; 57266098300","The role of surfaces in the transmission of bioaerosols from source to patient in hospital single and multi-bed Rooms","2015","Healthy Buildings Europe 2015, HB 2015 - Conference Proceedings","2015-May","","","","","","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052391776&partnerID=40&md5=fb61c6436eda079d4abcf95ab3ae108a","Conference paper","Final","","Scopus","2-s2.0-85052391776"
"Hiwar W.; King M.-F.; Kharrufa H.; Tidswell E.; Fletcher L.A.; Noakes C.J.","Hiwar, Waseem (57217068581); King, Marco-Felipe (55383157200); Kharrufa, Harith (57193992558); Tidswell, Emma (57209714708); Fletcher, Louise A. (7101843418); Noakes, Catherine J. (6603481396)","57217068581; 55383157200; 57193992558; 57209714708; 7101843418; 6603481396","The impact of ventilation rate on reducing the microorganisms load in the air and on surfaces in a room-sized chamber","2022","Indoor Air","32","11","e13161","","","","6","10.1111/ina.13161","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142831562&doi=10.1111%2fina.13161&partnerID=40&md5=47fd0103b7c8d9c576ac88032d43ec27","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85142831562"
"King M.-F.; Wilson A.M.; Weir M.H.; López-García M.; Proctor J.; Hiwar W.; Khan A.; Fletcher L.A.; Sleigh P.A.; Clifton I.; Dancer S.J.; Wilcox M.; Reynolds K.A.; Noakes C.J.","King, Marco-Felipe (55383157200); Wilson, Amanda M. (57195611222); Weir, Mark H. (22137121000); López-García, Martín (36647824200); Proctor, Jessica (57218161473); Hiwar, Waseem (57217068581); Khan, Amirul (55800396100); Fletcher, Louise A. (7101843418); Sleigh, P. Andrew (57266098300); Clifton, Ian (35271234500); Dancer, Stephanie J. (7003919753); Wilcox, Mark (55446626100); Reynolds, Kelly A. (7201538123); Noakes, Catherine J. (6603481396)","55383157200; 57195611222; 22137121000; 36647824200; 57218161473; 57217068581; 55800396100; 7101843418; 57266098300; 35271234500; 7003919753; 55446626100; 7201538123; 6603481396","Modeling fomite-mediated SARS-CoV-2 exposure through personal protective equipment doffing in a hospital environment","2022","Indoor Air","32","1","e12938","","","","15","10.1111/ina.12938","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117860043&doi=10.1111%2fina.12938&partnerID=40&md5=0d31c8aa049af3bed0a192da8c4c6af3","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85117860043"
"Halios C.H.; Gough H.L.; Barlow J.F.; King M.-F.; Noakes C.J.; Hoxey R.; Robertson A.; Quinn A.","Halios, Christos H. (8705436400); Gough, Hannah L. (57195310189); Barlow, Janet F. (7402197813); King, Marco-Felipe (55383157200); Noakes, Catherine J. (6603481396); Hoxey, Roger (7005085151); Robertson, Adam (7403044334); Quinn, Andrew (7102493009)","8705436400; 57195310189; 7402197813; 55383157200; 6603481396; 7005085151; 7403044334; 7102493009","Studying the effect of wind direction on cross-ventilation turbulent flows","2017","Healthy Buildings Europe 2017","","","","","","","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053879337&partnerID=40&md5=d4c20a2cb1ae3f8788a2b65a0d5bb248","Conference paper","Final","","Scopus","2-s2.0-85053879337"
"Hathway E.A.; Noakes C.J.; Fletcher L.A.; Sleigh P.A.; Clifton I.; Elliott M.W.","Hathway, E.A. (36655544000); Noakes, C.J. (6603481396); Fletcher, L.A. (7101843418); Sleigh, P.A. (57266098300); Clifton, I. (35271234500); Elliott, M.W. (7402622210)","36655544000; 6603481396; 7101843418; 57266098300; 35271234500; 7402622210","The role of nursing activities on the bioaerosol production in hospital wards","2013","Indoor and Built Environment","22","2","","410","421","11","13","10.1177/1420326X11428088","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879231683&doi=10.1177%2f1420326X11428088&partnerID=40&md5=f25d851f4a5f1cfe0c6fcb48a8252575","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84879231683"
"Biswas D.; Bono V.; Scott-South M.; Chatterjee S.; Soska A.; Snow S.; Noakes C.; Barlow J.F.; Maharatna K.; Schraefel M.C.","Biswas, Dwaipayan (55576295700); Bono, Valentina (56005780400); Scott-South, Michael (57189292613); Chatterjee, Shre (56132450800); Soska, Anna (55568798600); Snow, Steve (58345433100); Noakes, Catherine (6603481396); Barlow, Janet F. (7402197813); Maharatna, Koushik (55904125700); Schraefel, M.C. (57193559107)","55576295700; 56005780400; 57189292613; 56132450800; 55568798600; 58345433100; 6603481396; 7402197813; 55904125700; 57193559107","Analysing wireless EEG based functional connectivity measures with respect to change in environmental factors","2016","3rd IEEE EMBS International Conference on Biomedical and Health Informatics, BHI 2016","","","7455969","599","602","3","6","10.1109/BHI.2016.7455969","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84968547030&doi=10.1109%2fBHI.2016.7455969&partnerID=40&md5=86a6fdb13e4211c98e1ceeae9d04e9be","Conference paper","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84968547030"
"Cowie A.R.; Noakes C.J.; Sleigh P.A.; Toropov V.V.","Cowie, A.R. (56035618600); Noakes, C.J. (6603481396); Sleigh, P.A. (57266098300); Toropov, V.V. (7003629320)","56035618600; 6603481396; 57266098300; 7003629320","Meta-model based optimization of building thermal performance incorporating local comfort analysis","2013","Civil-Comp Proceedings","102","","","","","","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893953740&partnerID=40&md5=e2527577dd00efffa0f369c413c1ce65","Conference paper","Final","","Scopus","2-s2.0-84893953740"
"Edwards A.J.; Noakes C.J.; López-García M.; King M.-F.; Peckham D.","Edwards, Alexander J. (58209947400); Noakes, Catherine J. (6603481396); López-García, Martín (36647824200); King, Marco-Felipe (55383157200); Peckham, Daniel (7005935206)","58209947400; 6603481396; 36647824200; 55383157200; 7005935206","A mathematical model for assessing transient airborne infection risks in hospital settings","2022","17th International Conference on Indoor Air Quality and Climate, INDOOR AIR 2022","","","","","","","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85159212381&partnerID=40&md5=df1432de67fbf03aa5d75859b4ad4ba7","Conference paper","Final","","Scopus","2-s2.0-85159212381"
"King M.-F.; Gough H.L.; Halios C.; Barlow J.F.; Noakes C.J.","King, M.-F. (55383157200); Gough, H.L. (57195310189); Halios, C. (8705436400); Barlow, J.F. (7402197813); Noakes, C.J. (6603481396)","55383157200; 57195310189; 8705436400; 7402197813; 6603481396","CFD of cross-flow ventilation of a full-scale cubical building using a time-dependent k- ω SST SAS turbulence model","2018","15th Conference of the International Society of Indoor Air Quality and Climate, INDOOR AIR 2018","","","","","","","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105627753&partnerID=40&md5=9c1c0fc1e837051856648b0ea2a601db","Conference paper","Final","","Scopus","2-s2.0-85105627753"
"Capetillo A.C.; Noakes C.; Andrew Sleigh P.","Capetillo, Azael Cortes (56548900200); Noakes, Catherine (6603481396); Andrew Sleigh, P. (57266098300)","56548900200; 6603481396; 57266098300","CFD analysis to assess performance of multi-lamp in-duct UVGI air disinfection systems","2017","Healthy Buildings Europe 2017","","","","","","","1","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053932924&partnerID=40&md5=4f7ce358badd17684cccae5f8900f50e","Conference paper","Final","","Scopus","2-s2.0-85053932924"
"King M.-F.; Camargo-Valero M.A.; Matamoros-Veloza A.; Sleigh P.A.; Noakes C.J.","King, Marco-Felipe (55383157200); Camargo-Valero, Miller Alonso (16642000800); Matamoros-Veloza, Adriana (56331281700); Sleigh, P. Andrew (57266098300); Noakes, Catherine J. (6603481396)","55383157200; 16642000800; 56331281700; 57266098300; 6603481396","An effective surrogate tracer technique for S. aureus bioaerosols in a mechanically ventilated hospital room replica using dilute aqueous lithium chloride","2017","Atmosphere","8","12","238","","","","5","10.3390/atmos8120238","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85036476884&doi=10.3390%2fatmos8120238&partnerID=40&md5=eb97b1644256c72423545b114ddc144d","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85036476884"
"Rutter H.; Parker S.; Stahl-Timmins W.; Noakes C.; Smyth A.; MacBeth R.; Fitzgerald S.; Freeman A.L.J.","Rutter, Harry (12808065600); Parker, Simon (26531794000); Stahl-Timmins, Will (35303627800); Noakes, Catherine (6603481396); Smyth, Alexandra (57373572600); MacBeth, Ron (57373572700); Fitzgerald, Shaun (7202186336); Freeman, Alexandra L J (57195283937)","12808065600; 26531794000; 35303627800; 6603481396; 57373572600; 57373572700; 7202186336; 57195283937","Visualising SARS-CoV-2 transmission routes and mitigations","2021","The BMJ","375","","e065312","","","","23","10.1136/bmj-2021-065312","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85121272833&doi=10.1136%2fbmj-2021-065312&partnerID=40&md5=b6a84640b984d1b47c1f6596a6cae4d3","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85121272833"
"Wilson A.M.; King M.-F.; Clifton I.; Proctor J.; Reynolds K.A.; Noakes C.J.","Wilson, Amanda M. (57195611222); King, Marco-Felipe (55383157200); Clifton, Ian (35271234500); Proctor, Jessica (57218161473); Reynolds, Kelly A. (7201538123); Noakes, Catherine J. (6603481396)","57195611222; 55383157200; 35271234500; 57218161473; 7201538123; 6603481396","Modelling the influence of room orientation and care type on differences in norovirus exposure via an air-surface interface transmission route","2020","16th Conference of the International Society of Indoor Air Quality and Climate: Creative and Smart Solutions for Better Built Environments, Indoor Air 2020","","","","","","","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101610609&partnerID=40&md5=3ffaac309546e88ff1aed8b45064ef9d","Conference paper","Final","","Scopus","2-s2.0-85101610609"
"Gough H.L.; Luo Z.; Halios C.H.; King M.-F.; Noakes C.J.; Grimmond C.S.B.; Barlow J.F.; Hoxey R.; Quinn A.D.","Gough, H.L. (57195310189); Luo, Z. (35746716000); Halios, C.H. (8705436400); King, M.-F. (55383157200); Noakes, C.J. (6603481396); Grimmond, C.S.B. (55188785600); Barlow, J.F. (7402197813); Hoxey, R. (7005085151); Quinn, A.D. (7102493009)","57195310189; 35746716000; 8705436400; 55383157200; 6603481396; 55188785600; 7402197813; 7005085151; 7102493009","Field measurement of natural ventilation rate in an idealised full-scale building located in a staggered urban array: Comparison between tracer gas and pressure-based methods","2018","Building and Environment","137","","","246","256","10","68","10.1016/j.buildenv.2018.03.055","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045685510&doi=10.1016%2fj.buildenv.2018.03.055&partnerID=40&md5=2d2eb983e58b09429781a70b37459413","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85045685510"
"Gilkeson N.A.; Khan M.A.I.; Noakes C.J.","Gilkeson, Natalie A. (57223345748); Khan, M Amirul I. (55800396100); Noakes, Catherine J. (6603481396)","57223345748; 55800396100; 6603481396","Computational fluid dynamics simulations of personalised ventilation: Sampling air quality in the breathing zone","2018","15th Conference of the International Society of Indoor Air Quality and Climate, INDOOR AIR 2018","","","","","","","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105617688&partnerID=40&md5=cf97358d1514f1ea0dccdd1a511fca8f","Conference paper","Final","","Scopus","2-s2.0-85105617688"
"Rosyad A.Y.; Wahyudi C.A.D.; Noakes C.J.","Rosyad, Andri Y. (57915058300); Wahyudi, Candra A.D. (57211296413); Noakes, Catherine J. (6603481396)","57915058300; 57211296413; 6603481396","Profitability assessment of PV rooftop implementation for prosumer under net metering scheme in Indonesia","2020","CIRED - Open Access Proceedings Journal","2020","1","","714","716","2","4","10.1049/oap-cired.2021.0201","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139258453&doi=10.1049%2foap-cired.2021.0201&partnerID=40&md5=1df0de660cc8a5a613ac83df7e9db2bf","Conference paper","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85139258453"
"Ibanga I.E.; Fletcher L.A.; Noakes C.J.; King M.F.; Steinberg D.","Ibanga, I.E. (57203816737); Fletcher, L.A. (7101843418); Noakes, C.J. (6603481396); King, M.F. (55383157200); Steinberg, D. (57203820878)","57203816737; 7101843418; 6603481396; 55383157200; 57203820878","Pilot-scale biofiltration at a materials recovery facility: The impact on bioaerosol control","2018","Waste Management","80","","","154","167","13","24","10.1016/j.wasman.2018.09.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053065485&doi=10.1016%2fj.wasman.2018.09.010&partnerID=40&md5=34ee42f50c40360fd8fc0e3dafed6cdd","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85053065485"
"Wilson A.M.; King M.-F.; López-García M.; Clifton I.J.; Proctor J.; Reynolds K.A.; Noakes C.J.","Wilson, Amanda M. (57195611222); King, Marco-Felipe (55383157200); López-García, Martín (36647824200); Clifton, Ian J. (35271234500); Proctor, Jessica (57218161473); Reynolds, Kelly A. (7201538123); Noakes, Catherine J. (6603481396)","57195611222; 55383157200; 36647824200; 35271234500; 57218161473; 7201538123; 6603481396","Integrating CFD and exposure modeling for estimating viral exposures at the air-surface interface","2021","AIAA Aviation and Aeronautics Forum and Exposition, AIAA AVIATION Forum 2021","","","AIAA 2021-2740","","","","0","10.2514/6.2021-2740","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126787099&doi=10.2514%2f6.2021-2740&partnerID=40&md5=d158881b99e90d926bd8f59ad8c0e538","Conference paper","Final","","Scopus","2-s2.0-85126787099"
"King M.-F.; Noakes C.J.","King, Marco-Felipe (55383157200); Noakes, Catherine J. (6603481396)","55383157200; 6603481396","The influence of street canyon design on hospital air quality","2015","Proceedings - Healthy Buildings 2015 America: Innovation in a Time of Energy Uncertainty and Climate Adaptation, HB 2015","2015-July","","","423","426","3","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052329519&partnerID=40&md5=bcba5f3616984ada3ce5179dcac41a54","Conference paper","Final","","Scopus","2-s2.0-85052329519"
"King M.-F.; Khan A.; Delbosc N.; Gough H.L.; Halios C.; Barlow J.F.; Noakes C.J.","King, Marco-Felipe (55383157200); Khan, Amirul (55800396100); Delbosc, Nicolas (22984829800); Gough, Hannah L. (57195310189); Halios, Christos (8705436400); Barlow, Janet F. (7402197813); Noakes, Catherine J. (6603481396)","55383157200; 55800396100; 22984829800; 57195310189; 8705436400; 7402197813; 6603481396","Modelling urban airflow and natural ventilation using a GPU-based lattice-Boltzmann method","2017","Building and Environment","125","","","273","284","11","60","10.1016/j.buildenv.2017.08.048","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032976429&doi=10.1016%2fj.buildenv.2017.08.048&partnerID=40&md5=d76f09890210c4d815a4a0649021299b","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85032976429"
"Khan A.I.; Delbosc N.; Noakes C.J.; Summers J.","Khan, Amirul I. (55800396100); Delbosc, Nicolas (22984829800); Noakes, Catherine J. (6603481396); Summers, Jon (7202483248)","55800396100; 22984829800; 6603481396; 7202483248","A lattice boltzmann based real-time computational fluid dynamics (CFD) simulation of movement-induced indoor contaminant transport","2014","Indoor Air 2014 - 13th International Conference on Indoor Air Quality and Climate","","","","448","449","1","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924723647&partnerID=40&md5=a31477dd25e8365aacb4f87618f39113","Conference paper","Final","","Scopus","2-s2.0-84924723647"
"Hiwar W.; King M.-F.; Shuweihdi F.; Fletcher L.A.; Dancer S.J.; Noakes C.J.","Hiwar, Waseem (57217068581); King, Marco-Felipe (55383157200); Shuweihdi, Farag (55766514600); Fletcher, Louise A. (7101843418); Dancer, Stephanie J. (7003919753); Noakes, Catherine J. (6603481396)","57217068581; 55383157200; 55766514600; 7101843418; 7003919753; 6603481396","What is the relationship between indoor air quality parameters and airborne microorganisms in hospital environments? A systematic review and meta-analysis","2021","Indoor Air","31","5","","1308","1322","14","44","10.1111/ina.12846","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105108136&doi=10.1111%2fina.12846&partnerID=40&md5=d1d14889cd32b9f5eeae77be06cbed17","Review","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85105108136"
"King M.-F.; Khan A.; Noakes C.J.","King, Marco-Felipe (55383157200); Khan, Amirul (55800396100); Noakes, Catherine J. (6603481396)","55383157200; 55800396100; 6603481396","Coupled indoor/outdoor airflow simulation comparing ANSYS Fluent with a GPU-based lattice Boltzmann model for urban environments","2018","15th Conference of the International Society of Indoor Air Quality and Climate, INDOOR AIR 2018","","","","","","","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105620851&partnerID=40&md5=86f90f5afbbe0ccb1ddb12f783883923","Conference paper","Final","","Scopus","2-s2.0-85105620851"
"Capetillo A.; Noakes C.J.; Sleigh P.A.; Khan A.","Capetillo, Azael (56548900200); Noakes, Catherine J. (6603481396); Sleigh, P. Andrew (57266098300); Khan, Amirul (55800396100)","56548900200; 6603481396; 57266098300; 55800396100","In-duct uvgi air sterilisation: Optimisation study for high performance energy efficient systems","2014","Indoor Air 2014 - 13th International Conference on Indoor Air Quality and Climate","","","","594","599","5","4","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84924751715&partnerID=40&md5=7f848527e26cd522248bc152450cf15b","Conference paper","Final","","Scopus","2-s2.0-84924751715"
